Cruise,Haul.no,Moc,Net.no,Transect,Station,Fish.no,Length(mm),notes 
SPECTRA_W23,324-1-3,1,3,HH,1,33,,
SPECTRA_W23,324-1-3,1,3,HH,1,34,,
SPECTRA_W23,324-1-3,1,3,HH,1,35,,
SPECTRA_W23,324-1-3,1,3,HH,1,36,,
SPECTRA_W23,324-1-3,1,3,HH,1,37,,
SPECTRA_W23,324-1-3,1,3,HH,1,38,,
SPECTRA_W23,324-1-3,1,3,HH,1,39,,
SPECTRA_W23,324-1-3,1,3,HH,1,40,,
SPECTRA_W23,324-1-3,1,3,HH,1,41,,
SPECTRA_W23,324-1-3,1,3,HH,1,42,,
SPECTRA_W23,324-1-3,1,3,HH,1,43,,
SPECTRA_W23,324-1-3,1,3,HH,1,44,,
SPECTRA_W23,324-1-3,1,3,HH,1,45,,
SPECTRA_W23,324-1-3,1,3,HH,1,46,,
SPECTRA_W23,324-1-3,1,3,HH,1,47,,
SPECTRA_W23,324-1-3,1,3,HH,1,48,,
SPECTRA_W23,324-1-3,1,3,HH,1,49,,
SPECTRA_W23,324-1-3,1,3,HH,1,50,,
SPECTRA_W23,324-1-3,1,3,HH,1,51,,
SPECTRA_W23,324-1-3,1,3,HH,1,52,,
SPECTRA_W23,324-1-3,1,3,HH,1,53,,
SPECTRA_W23,324-1-3,1,3,HH,1,54,,
SPECTRA_W23,324-1-3,1,3,HH,1,55,,
SPECTRA_W23,324-1-3,1,3,HH,1,56,,
SPECTRA_W23,324-1-3,1,3,HH,1,57,,
SPECTRA_W23,324-1-3,1,3,HH,1,58,,
SPECTRA_W23,324-1-3,1,3,HH,1,59,,
SPECTRA_W23,324-1-3,1,3,HH,1,60,,
SPECTRA_W23,324-1-3,1,3,HH,1,61,,
SPECTRA_W23,324-1-3,1,3,HH,1,62,,
SPECTRA_W23,324-1-3,1,3,HH,1,63,,
SPECTRA_W23,324-1-3,1,3,HH,1,64,,
SPECTRA_W23,324-1-3,1,3,HH,1,65,,
SPECTRA_W23,324-1-3,1,3,HH,1,66,,
SPECTRA_W23,324-1-3,1,3,HH,1,67,,
SPECTRA_W23,324-1-3,1,3,HH,1,68,,
SPECTRA_W23,324-1-3,1,3,HH,1,69,,
SPECTRA_W23,324-1-3,1,3,HH,1,70,,
SPECTRA_W23,324-1-3,1,3,HH,1,71,,
SPECTRA_W23,324-1-3,1,3,HH,1,72,,
SPECTRA_W23,324-1-3,1,3,HH,1,73,,
SPECTRA_W23,324-1-3,1,3,HH,1,74,,
SPECTRA_W23,324-1-3,1,3,HH,1,75,,
SPECTRA_W23,324-1-3,1,3,HH,1,76,,
SPECTRA_W23,324-1-3,1,3,HH,1,77,,
SPECTRA_W23,324-1-3,1,3,HH,1,78,,
SPECTRA_W23,324-1-3,1,3,HH,1,79,,
,,,,,,,,
SPECTRA_W23,324-1-4,1,4,HH,1,1,,
SPECTRA_W23,324-1-4,1,4,HH,1,2,,
SPECTRA_W23,324-1-4,1,4,HH,1,3,,
SPECTRA_W23,324-1-4,1,4,HH,1,4,,
SPECTRA_W23,324-1-4,1,4,HH,1,5,,
SPECTRA_W23,324-1-4,1,4,HH,1,6,,
SPECTRA_W23,324-1-4,1,4,HH,1,7,,
SPECTRA_W23,324-1-4,1,4,HH,1,8,,
SPECTRA_W23,324-1-4,1,4,HH,1,9,,
SPECTRA_W23,324-1-4,1,4,HH,1,10,,
SPECTRA_W23,324-1-4,1,4,HH,1,11,,
SPECTRA_W23,324-1-4,1,4,HH,1,12,,
SPECTRA_W23,324-1-4,1,4,HH,1,13,,
SPECTRA_W23,324-1-4,1,4,HH,1,14,,
SPECTRA_W23,324-1-4,1,4,HH,1,15,,
SPECTRA_W23,324-1-4,1,4,HH,1,16,,
SPECTRA_W23,324-1-4,1,4,HH,1,17,,
SPECTRA_W23,324-1-4,1,4,HH,1,18,,
SPECTRA_W23,324-1-4,1,4,HH,1,19,,
SPECTRA_W23,324-1-4,1,4,HH,1,20,,
SPECTRA_W23,324-1-4,1,4,HH,1,21,,
SPECTRA_W23,324-1-4,1,4,HH,1,22,,
SPECTRA_W23,324-1-4,1,4,HH,1,23,,
SPECTRA_W23,324-1-4,1,4,HH,1,24,,
SPECTRA_W23,324-1-4,1,4,HH,1,25,,
SPECTRA_W23,324-1-4,1,4,HH,1,26,,
SPECTRA_W23,324-1-4,1,4,HH,1,27,,
SPECTRA_W23,324-1-4,1,4,HH,1,28,,
SPECTRA_W23,324-1-4,1,4,HH,1,29,,
SPECTRA_W23,324-1-4,1,4,HH,1,30,,
SPECTRA_W23,324-1-4,1,4,HH,1,31,,
SPECTRA_W23,324-1-4,1,4,HH,1,32,,
SPECTRA_W23,324-1-4,1,4,HH,1,33,,
SPECTRA_W23,324-1-4,1,4,HH,1,34,,
SPECTRA_W23,324-1-4,1,4,HH,1,35,,
,,,,,,,,
SPECTRA_W23,324-4-0,4,0,HH,1,1,,
SPECTRA_W23,324-4-0,4,0,HH,1,2,,
SPECTRA_W23,324-4-0,4,0,HH,1,3,,
SPECTRA_W23,324-4-0,4,0,HH,1,4,,
SPECTRA_W23,324-4-0,4,0,HH,1,5,,
SPECTRA_W23,324-4-0,4,0,HH,1,6,,
SPECTRA_W23,324-4-0,4,0,HH,1,7,,
SPECTRA_W23,324-4-0,4,0,HH,1,8,,
SPECTRA_W23,324-4-0,4,0,HH,1,9,,
SPECTRA_W23,324-4-0,4,0,HH,1,10,,
SPECTRA_W23,324-4-0,4,0,HH,1,11,,
SPECTRA_W23,324-4-0,4,0,HH,1,12,,
SPECTRA_W23,324-4-0,4,0,HH,1,13,,
SPECTRA_W23,324-4-0,4,0,HH,1,14,,
SPECTRA_W23,324-4-0,4,0,HH,1,15,,
SPECTRA_W23,324-4-0,4,0,HH,1,16,,
SPECTRA_W23,324-4-0,4,0,HH,1,17,,
SPECTRA_W23,324-4-0,4,0,HH,1,18,,
SPECTRA_W23,324-4-0,4,0,HH,1,19,,
SPECTRA_W23,324-4-0,4,0,HH,1,20,,
SPECTRA_W23,324-4-0,4,0,HH,1,21,,
SPECTRA_W23,324-4-0,4,0,HH,1,22,,
SPECTRA_W23,324-4-0,4,0,HH,1,23,,
SPECTRA_W23,324-4-0,4,0,HH,1,24,,
SPECTRA_W23,324-4-0,4,0,HH,1,25,,
SPECTRA_W23,324-4-0,4,0,HH,1,26,,
SPECTRA_W23,324-4-0,4,0,HH,1,27,,
SPECTRA_W23,324-4-0,4,0,HH,1,28,,
SPECTRA_W23,324-4-0,4,0,HH,1,29,,
SPECTRA_W23,324-4-0,4,0,HH,1,30,,
SPECTRA_W23,324-4-0,4,0,HH,1,31,,
SPECTRA_W23,324-4-0,4,0,HH,1,32,,
SPECTRA_W23,324-4-0,4,0,HH,1,33,,
SPECTRA_W23,324-4-0,4,0,HH,1,34,,
SPECTRA_W23,324-4-0,4,0,HH,1,35,,
SPECTRA_W23,324-4-0,4,0,HH,1,36,,
SPECTRA_W23,324-4-0,4,0,HH,1,37,,
SPECTRA_W23,324-4-0,4,0,HH,1,38,,
SPECTRA_W23,324-4-0,4,0,HH,1,39,,
SPECTRA_W23,324-4-0,4,0,HH,1,40,,
SPECTRA_W23,324-4-0,4,0,HH,1,41,,
SPECTRA_W23,324-4-0,4,0,HH,1,42,,
SPECTRA_W23,324-4-0,4,0,HH,1,43,,
SPECTRA_W23,324-4-0,4,0,HH,1,44,,
SPECTRA_W23,324-4-0,4,0,HH,1,45,,
SPECTRA_W23,324-4-0,4,0,HH,1,46,,
SPECTRA_W23,324-4-0,4,0,HH,1,47,,
SPECTRA_W23,324-4-0,4,0,HH,1,48,,
SPECTRA_W23,324-4-0,4,0,HH,1,49,,
SPECTRA_W23,324-4-0,4,0,HH,1,50,,
SPECTRA_W23,324-4-0,4,0,HH,1,51,,
SPECTRA_W23,324-4-0,4,0,HH,1,52,,
SPECTRA_W23,324-4-0,4,0,HH,1,53,,
SPECTRA_W23,324-4-0,4,0,HH,1,54,,
SPECTRA_W23,324-4-0,4,0,HH,1,55,,
SPECTRA_W23,324-4-0,4,0,HH,1,56,,
SPECTRA_W23,324-4-0,4,0,HH,1,57,,
SPECTRA_W23,324-4-0,4,0,HH,1,58,,
SPECTRA_W23,324-4-0,4,0,HH,1,59,,
SPECTRA_W23,324-4-0,4,0,HH,1,60,,
SPECTRA_W23,324-4-0,4,0,HH,1,61,,
SPECTRA_W23,324-4-0,4,0,HH,1,62,,
SPECTRA_W23,324-4-0,4,0,HH,1,63,,
SPECTRA_W23,324-4-0,4,0,HH,1,64,,
SPECTRA_W23,324-4-0,4,0,HH,1,65,,
SPECTRA_W23,324-4-0,4,0,HH,1,66,,
SPECTRA_W23,324-4-0,4,0,HH,1,67,,
SPECTRA_W23,324-4-0,4,0,HH,1,68,,
SPECTRA_W23,324-4-0,4,0,HH,1,69,,
SPECTRA_W23,324-4-0,4,0,HH,1,70,,
SPECTRA_W23,324-4-0,4,0,HH,1,71,,
SPECTRA_W23,324-4-0,4,0,HH,1,72,,
SPECTRA_W23,324-4-0,4,0,HH,1,73,,
SPECTRA_W23,324-4-0,4,0,HH,1,74,,
SPECTRA_W23,324-4-0,4,0,HH,1,75,,
SPECTRA_W23,324-4-0,4,0,HH,1,76,,
SPECTRA_W23,324-4-0,4,0,HH,1,77,,
SPECTRA_W23,324-4-0,4,0,HH,1,78,,
SPECTRA_W23,324-4-0,4,0,HH,1,79,,
SPECTRA_W23,324-4-0,4,0,HH,1,80,,
SPECTRA_W23,324-4-0,4,0,HH,1,81,,
SPECTRA_W23,324-4-0,4,0,HH,1,82,,
SPECTRA_W23,324-4-0,4,0,HH,1,83,,
SPECTRA_W23,324-4-0,4,0,HH,1,84,,
SPECTRA_W23,324-4-0,4,0,HH,1,85,,
SPECTRA_W23,324-4-0,4,0,HH,1,86,,
SPECTRA_W23,324-4-0,4,0,HH,1,87,,
SPECTRA_W23,324-4-0,4,0,HH,1,88,,
SPECTRA_W23,324-4-0,4,0,HH,1,89,,
SPECTRA_W23,324-4-0,4,0,HH,1,90,,
SPECTRA_W23,324-4-0,4,0,HH,1,91,,
SPECTRA_W23,324-4-0,4,0,HH,1,92,,
SPECTRA_W23,324-4-0,4,0,HH,1,93,,
SPECTRA_W23,324-4-0,4,0,HH,1,94,,
SPECTRA_W23,324-4-0,4,0,HH,1,95,,
SPECTRA_W23,324-4-0,4,0,HH,1,96,,
SPECTRA_W23,324-4-0,4,0,HH,1,97,,
SPECTRA_W23,324-4-0,4,0,HH,1,98,,
SPECTRA_W23,324-4-0,4,0,HH,1,99,,
SPECTRA_W23,324-4-0,4,0,HH,1,100,,
,,,,,,,,
SPECTRA_W23,324-4-3,4,3,HH,1,1,,
SPECTRA_W23,324-4-3,4,3,HH,1,2,,
SPECTRA_W23,324-4-3,4,3,HH,1,3,,
SPECTRA_W23,324-4-3,4,3,HH,1,4,,
SPECTRA_W23,324-4-3,4,3,HH,1,5,,
SPECTRA_W23,324-4-3,4,3,HH,1,6,,
SPECTRA_W23,324-4-3,4,3,HH,1,7,,
SPECTRA_W23,324-4-3,4,3,HH,1,8,,
SPECTRA_W23,324-4-3,4,3,HH,1,9,,
SPECTRA_W23,324-4-3,4,3,HH,1,10,,
SPECTRA_W23,324-4-3,4,3,HH,1,11,,
SPECTRA_W23,324-4-3,4,3,HH,1,12,,
SPECTRA_W23,324-4-3,4,3,HH,1,13,,
SPECTRA_W23,324-4-3,4,3,HH,1,14,,
SPECTRA_W23,324-4-3,4,3,HH,1,15,,
SPECTRA_W23,324-4-3,4,3,HH,1,16,,
SPECTRA_W23,324-4-3,4,3,HH,1,17,,
SPECTRA_W23,324-4-3,4,3,HH,1,18,,
SPECTRA_W23,324-4-3,4,3,HH,1,19,,
SPECTRA_W23,324-4-3,4,3,HH,1,20,,
SPECTRA_W23,324-4-3,4,3,HH,1,21,,
SPECTRA_W23,324-4-3,4,3,HH,1,22,,
SPECTRA_W23,324-4-3,4,3,HH,1,23,,
SPECTRA_W23,324-4-3,4,3,HH,1,24,,
SPECTRA_W23,324-4-3,4,3,HH,1,25,,
SPECTRA_W23,324-4-3,4,3,HH,1,26,,
SPECTRA_W23,324-4-3,4,3,HH,1,27,,
SPECTRA_W23,324-4-3,4,3,HH,1,28,,
SPECTRA_W23,324-4-3,4,3,HH,1,29,,
SPECTRA_W23,324-4-3,4,3,HH,1,30,,
SPECTRA_W23,324-4-3,4,3,HH,1,31,,
SPECTRA_W23,324-4-3,4,3,HH,1,32,,
SPECTRA_W23,324-4-3,4,3,HH,1,33,,
SPECTRA_W23,324-4-3,4,3,HH,1,34,,
SPECTRA_W23,324-4-3,4,3,HH,1,35,,
SPECTRA_W23,324-4-3,4,3,HH,1,36,,
SPECTRA_W23,324-4-3,4,3,HH,1,37,,
SPECTRA_W23,324-4-3,4,3,HH,1,38,,
SPECTRA_W23,324-4-3,4,3,HH,1,39,,
SPECTRA_W23,324-4-3,4,3,HH,1,40,,
SPECTRA_W23,324-4-3,4,3,HH,1,41,,
SPECTRA_W23,324-4-3,4,3,HH,1,42,,
SPECTRA_W23,324-4-3,4,3,HH,1,43,,
SPECTRA_W23,324-4-3,4,3,HH,1,44,,
SPECTRA_W23,324-4-3,4,3,HH,1,45,,
SPECTRA_W23,324-4-3,4,3,HH,1,46,,
SPECTRA_W23,324-4-3,4,3,HH,1,47,,
SPECTRA_W23,324-4-3,4,3,HH,1,48,,
SPECTRA_W23,324-4-3,4,3,HH,1,49,,
SPECTRA_W23,324-4-3,4,3,HH,1,50,,
SPECTRA_W23,324-4-3,4,3,HH,1,51,,
SPECTRA_W23,324-4-3,4,3,HH,1,52,,
SPECTRA_W23,324-4-3,4,3,HH,1,53,,
SPECTRA_W23,324-4-3,4,3,HH,1,54,,
SPECTRA_W23,324-4-3,4,3,HH,1,55,,
SPECTRA_W23,324-4-3,4,3,HH,1,56,,
SPECTRA_W23,324-4-3,4,3,HH,1,57,,
SPECTRA_W23,324-4-3,4,3,HH,1,58,,
SPECTRA_W23,324-4-3,4,3,HH,1,59,,
SPECTRA_W23,324-4-3,4,3,HH,1,60,,
SPECTRA_W23,324-4-3,4,3,HH,1,61,,
SPECTRA_W23,324-4-3,4,3,HH,1,62,,
SPECTRA_W23,324-4-3,4,3,HH,1,63,,
SPECTRA_W23,324-4-3,4,3,HH,1,64,,
SPECTRA_W23,324-4-3,4,3,HH,1,65,,
SPECTRA_W23,324-4-3,4,3,HH,1,66,,
SPECTRA_W23,324-4-3,4,3,HH,1,67,,
SPECTRA_W23,324-4-3,4,3,HH,1,68,,
SPECTRA_W23,324-4-3,4,3,HH,1,69,,
SPECTRA_W23,324-4-3,4,3,HH,1,70,,
SPECTRA_W23,324-4-3,4,3,HH,1,71,,
SPECTRA_W23,324-4-3,4,3,HH,1,72,,
SPECTRA_W23,324-4-3,4,3,HH,1,73,,
SPECTRA_W23,324-4-3,4,3,HH,1,74,,
SPECTRA_W23,324-4-3,4,3,HH,1,75,,
SPECTRA_W23,324-4-3,4,3,HH,1,76,,
SPECTRA_W23,324-4-3,4,3,HH,1,77,,
SPECTRA_W23,324-4-3,4,3,HH,1,78,,
SPECTRA_W23,324-4-3,4,3,HH,1,79,,
SPECTRA_W23,324-4-3,4,3,HH,1,80,,
SPECTRA_W23,324-4-3,4,3,HH,1,81,,
SPECTRA_W23,324-4-3,4,3,HH,1,82,,
SPECTRA_W23,324-4-3,4,3,HH,1,83,,
SPECTRA_W23,324-4-3,4,3,HH,1,84,,
SPECTRA_W23,324-4-3,4,3,HH,1,85,,
SPECTRA_W23,324-4-3,4,3,HH,1,86,,
SPECTRA_W23,324-4-3,4,3,HH,1,87,,
SPECTRA_W23,324-4-3,4,3,HH,1,88,,
SPECTRA_W23,324-4-3,4,3,HH,1,89,,
SPECTRA_W23,324-4-3,4,3,HH,1,90,,
SPECTRA_W23,324-4-3,4,3,HH,1,91,,
SPECTRA_W23,324-4-3,4,3,HH,1,92,,
SPECTRA_W23,324-4-3,4,3,HH,1,93,,
SPECTRA_W23,324-4-3,4,3,HH,1,94,,
SPECTRA_W23,324-4-3,4,3,HH,1,95,,
SPECTRA_W23,324-4-3,4,3,HH,1,96,,
SPECTRA_W23,324-4-3,4,3,HH,1,97,,
SPECTRA_W23,324-4-3,4,3,HH,1,98,,
SPECTRA_W23,324-4-3,4,3,HH,1,99,,
SPECTRA_W23,324-4-3,4,3,HH,1,100,,
,,,,,,,,
SPECRTRA_W23,324-4-4,4,4,HH,1,1,,
SPECRTRA_W23,324-4-4,4,4,HH,1,2,,
SPECRTRA_W23,324-4-4,4,4,HH,1,3,,
SPECRTRA_W23,324-4-4,4,4,HH,1,4,,
SPECRTRA_W23,324-4-4,4,4,HH,1,5,,
SPECRTRA_W23,324-4-4,4,4,HH,1,6,,
SPECRTRA_W23,324-4-4,4,4,HH,1,7,,
SPECRTRA_W23,324-4-4,4,4,HH,1,8,,
SPECRTRA_W23,324-4-4,4,4,HH,1,9,,
SPECRTRA_W23,324-4-4,4,4,HH,1,10,,
SPECRTRA_W23,324-4-4,4,4,HH,1,11,,
SPECRTRA_W23,324-4-4,4,4,HH,1,12,,
SPECRTRA_W23,324-4-4,4,4,HH,1,13,,
SPECRTRA_W23,324-4-4,4,4,HH,1,14,,
SPECRTRA_W23,324-4-4,4,4,HH,1,15,,
SPECRTRA_W23,324-4-4,4,4,HH,1,16,,
SPECRTRA_W23,324-4-4,4,4,HH,1,17,,
SPECRTRA_W23,324-4-4,4,4,HH,1,18,,
SPECRTRA_W23,324-4-4,4,4,HH,1,19,,
SPECRTRA_W23,324-4-4,4,4,HH,1,20,,
SPECRTRA_W23,324-4-4,4,4,HH,1,21,,
SPECRTRA_W23,324-4-4,4,4,HH,1,22,,
SPECRTRA_W23,324-4-4,4,4,HH,1,23,,
SPECRTRA_W23,324-4-4,4,4,HH,1,24,,
SPECRTRA_W23,324-4-4,4,4,HH,1,25,,
SPECRTRA_W23,324-4-4,4,4,HH,1,26,,
SPECRTRA_W23,324-4-4,4,4,HH,1,27,,
SPECRTRA_W23,324-4-4,4,4,HH,1,28,,
SPECRTRA_W23,324-4-4,4,4,HH,1,29,,
SPECRTRA_W23,324-4-4,4,4,HH,1,30,,
SPECRTRA_W23,324-4-4,4,4,HH,1,31,,
SPECRTRA_W23,324-4-4,4,4,HH,1,32,,
SPECRTRA_W23,324-4-4,4,4,HH,1,33,,
SPECRTRA_W23,324-4-4,4,4,HH,1,34,,
SPECRTRA_W23,324-4-4,4,4,HH,1,35,,
SPECRTRA_W23,324-4-4,4,4,HH,1,36,,
SPECRTRA_W23,324-4-4,4,4,HH,1,37,,
SPECRTRA_W23,324-4-4,4,4,HH,1,38,,
SPECRTRA_W23,324-4-4,4,4,HH,1,39,,
SPECRTRA_W23,324-4-4,4,4,HH,1,40,,
SPECRTRA_W23,324-4-4,4,4,HH,1,41,,
SPECRTRA_W23,324-4-4,4,4,HH,1,42,,
SPECRTRA_W23,324-4-4,4,4,HH,1,43,,
SPECRTRA_W23,324-4-4,4,4,HH,1,44,,
SPECRTRA_W23,324-4-4,4,4,HH,1,45,,
SPECRTRA_W23,324-4-4,4,4,HH,1,46,,
SPECRTRA_W23,324-4-4,4,4,HH,1,47,,
SPECRTRA_W23,324-4-4,4,4,HH,1,48,,
SPECRTRA_W23,324-4-4,4,4,HH,1,49,,
SPECRTRA_W23,324-4-4,4,4,HH,1,50,,
SPECRTRA_W23,324-4-4,4,4,HH,1,51,,
SPECRTRA_W23,324-4-4,4,4,HH,1,52,,
SPECRTRA_W23,324-4-4,4,4,HH,1,53,,
SPECRTRA_W23,324-4-4,4,4,HH,1,54,,
SPECRTRA_W23,324-4-4,4,4,HH,1,55,,
SPECRTRA_W23,324-4-4,4,4,HH,1,56,,
SPECRTRA_W23,324-4-4,4,4,HH,1,57,,
SPECRTRA_W23,324-4-4,4,4,HH,1,58,,
SPECRTRA_W23,324-4-4,4,4,HH,1,59,,
SPECRTRA_W23,324-4-4,4,4,HH,1,60,,
SPECRTRA_W23,324-4-4,4,4,HH,1,61,,
SPECRTRA_W23,324-4-4,4,4,HH,1,62,,
SPECRTRA_W23,324-4-4,4,4,HH,1,63,,
SPECRTRA_W23,324-4-4,4,4,HH,1,64,,
SPECRTRA_W23,324-4-4,4,4,HH,1,65,,
SPECRTRA_W23,324-4-4,4,4,HH,1,66,,
SPECRTRA_W23,324-4-4,4,4,HH,1,67,,
SPECRTRA_W23,324-4-4,4,4,HH,1,68,,
SPECRTRA_W23,324-4-4,4,4,HH,1,69,,
SPECRTRA_W23,324-4-4,4,4,HH,1,70,,
SPECRTRA_W23,324-4-4,4,4,HH,1,71,,
SPECRTRA_W23,324-4-4,4,4,HH,1,72,,
SPECRTRA_W23,324-4-4,4,4,HH,1,73,,
SPECRTRA_W23,324-4-4,4,4,HH,1,74,,
SPECRTRA_W23,324-4-4,4,4,HH,1,75,,
SPECRTRA_W23,324-4-4,4,4,HH,1,76,,
