time,mole_concentration_of_dissolved_molecular_oxygen_in_sea_water_profiler_depth_enabled,mole_concentration_of_dissolved_molecular_oxygen_in_sea_water_profiler_depth_enabled_qc_agg
UTC,micromol.L-1,
2014-04-23T00:01:00Z,381.2968021801,NaN
2014-04-23T00:01:00Z,381.2809973675,NaN
2014-04-23T00:01:00Z,381.324333964,NaN
2014-04-23T00:01:00Z,381.348772741,NaN
2014-04-23T00:01:00Z,381.4273251066,NaN
2014-04-23T05:59:00Z,369.3836219765,NaN
2014-04-23T06:00:00Z,369.570855854,NaN
2014-04-23T06:00:00Z,369.7567663269,NaN
2014-04-23T06:00:00Z,369.8230342516,NaN
2014-04-23T06:00:00Z,369.7859141417,NaN
2014-04-23T06:00:00Z,369.8599079516,NaN
2014-04-23T06:00:00Z,369.8149930099,NaN
2014-04-23T06:01:00Z,369.7932388523,NaN
2014-04-23T06:01:00Z,369.7092022731,NaN
2014-04-23T06:01:00Z,369.6284874244,NaN
2014-04-23T06:01:00Z,369.5851962075,NaN
2014-04-23T06:01:00Z,369.4768656231,NaN
2014-04-23T06:01:00Z,369.3527007682,NaN
2014-04-23T06:01:00Z,369.1844004436,NaN
2014-04-23T06:01:00Z,368.9791063298,NaN
2014-04-23T06:01:00Z,368.7665353195,NaN
2014-04-23T06:01:00Z,368.6615951827,NaN
2014-04-23T06:01:00Z,368.3972361285,NaN
2014-04-23T06:01:00Z,368.0342996406,NaN
2014-04-23T06:01:00Z,367.7471854909,NaN
2014-04-23T06:01:00Z,367.398629885,NaN
2014-04-23T06:02:00Z,367.0820238329,NaN
2014-04-23T06:02:00Z,366.7893530118,NaN
2014-04-23T06:02:00Z,366.4109041858,NaN
2014-04-28T09:59:00Z,339.7825399836,NaN
2014-04-28T10:00:00Z,339.7974614081,NaN
2014-04-28T10:00:00Z,339.9274847722,NaN
2014-04-28T10:00:00Z,339.9774658521,NaN
2014-04-28T10:00:00Z,339.9964808104,NaN
2014-04-28T10:00:00Z,340.1247884405,NaN
2014-04-28T10:00:00Z,340.1966077409,NaN
2014-04-28T10:00:00Z,340.2074070119,NaN
2014-04-28T10:00:00Z,340.2155374709,NaN
2014-04-28T10:00:00Z,340.2507262223,NaN
2014-04-28T10:00:00Z,340.267433498,NaN
2014-04-28T10:00:00Z,340.1742849744,NaN
2014-04-28T10:00:00Z,340.2390187169,NaN
2014-04-28T10:00:00Z,340.0235352102,NaN
2014-04-28T10:00:00Z,339.9720022505,NaN
2014-04-28T10:00:00Z,339.9318197482,NaN
2014-04-28T10:00:00Z,339.9517036908,NaN
2014-04-28T10:00:00Z,339.9515854071,NaN
2014-04-28T10:01:00Z,339.9744723312,NaN
2014-04-28T10:01:00Z,339.9145566355,NaN
2014-04-28T10:01:00Z,339.9429108391,NaN
2014-04-28T10:01:00Z,339.9732438397,NaN
2014-04-28T15:59:00Z,336.8172771111,NaN
2014-04-28T16:00:00Z,336.8173754438,NaN
2014-04-28T16:00:00Z,336.8344062873,NaN
2014-04-28T16:00:00Z,336.7676732665,NaN
2014-04-28T16:00:00Z,336.720014399,NaN
2014-04-28T16:00:00Z,336.7562705189,NaN
2014-04-28T16:00:00Z,336.8192599178,NaN
2014-04-28T16:00:00Z,336.8501079102,NaN
2014-04-28T16:00:00Z,336.8755737241,NaN
2014-04-28T16:00:00Z,336.8278019707,NaN
2014-04-28T16:00:00Z,336.6555843402,NaN
2014-04-28T16:00:00Z,336.4207840956,NaN
2014-04-28T16:00:00Z,336.5351055792,NaN
2014-04-28T16:00:00Z,336.4096095122,NaN
2014-04-28T16:00:00Z,336.3672918806,NaN
2014-04-28T16:00:00Z,336.266920882,NaN
2014-04-28T16:00:00Z,336.2404689539,NaN
2014-04-28T16:00:00Z,336.4061068105,NaN
2014-04-28T16:01:00Z,336.3320353165,NaN
2014-04-28T16:01:00Z,336.5318080229,NaN
2014-04-28T16:01:00Z,336.9750498537,NaN
2014-04-28T16:01:00Z,337.3070938049,NaN
2014-04-28T16:01:00Z,337.7833280282,NaN
2014-04-28T17:59:00Z,336.472627618,NaN
2014-04-28T18:00:00Z,336.3323464018,NaN
2014-04-28T18:00:00Z,336.3074630656,NaN
2014-04-28T18:00:00Z,336.3854925895,NaN
2014-04-28T18:00:00Z,336.4222074587,NaN
2014-04-28T18:00:00Z,336.3301048031,NaN
2014-04-28T18:00:00Z,336.1163037883,NaN
2014-04-28T18:00:00Z,335.8976882699,NaN
2014-04-28T18:00:00Z,336.1472789755,NaN
2014-04-28T18:00:00Z,336.1931073262,NaN
2014-04-28T18:00:00Z,335.662787485,NaN
2014-04-28T18:00:00Z,336.0561009251,NaN
2014-04-28T18:00:00Z,336.3154604792,NaN
2014-04-28T18:00:00Z,336.3559352932,NaN
2014-04-28T18:00:00Z,336.5193772015,NaN
2014-04-28T18:01:00Z,337.0487105634,NaN
2014-04-28T18:01:00Z,337.213564808,NaN
2014-04-28T18:01:00Z,337.3189372768,NaN
2014-04-28T18:01:00Z,337.3379968887,NaN
2014-04-28T18:01:00Z,338.1706396979,NaN
2014-04-28T18:01:00Z,338.5750411497,NaN
2014-04-28T18:01:00Z,339.2423577155,NaN
2014-04-28T18:01:00Z,340.0784888494,NaN
2014-04-28T18:01:00Z,340.6650769547,NaN
2014-04-28T23:59:00Z,335.6986915912,NaN
2014-04-29T00:00:00Z,335.7550897937,NaN
2014-04-29T00:00:00Z,335.8233315398,NaN
2014-04-29T00:00:00Z,335.8067466549,NaN
2014-04-29T00:00:00Z,335.9658800211,NaN
2014-04-29T00:00:00Z,335.9925273509,NaN
2014-04-29T00:00:00Z,336.4122709247,NaN
2014-04-29T00:00:00Z,336.7538065902,NaN
2014-04-29T00:00:00Z,336.9202968198,NaN
2014-04-29T00:00:00Z,337.0623097482,NaN
2014-04-29T00:00:00Z,337.3427944943,NaN
2014-04-29T00:00:00Z,337.6451735152,NaN
2014-04-29T00:00:00Z,338.053173335,NaN
2014-04-29T00:00:00Z,338.4939691533,NaN
2014-04-29T00:00:00Z,338.9207330352,NaN
2014-04-29T00:00:00Z,339.3254952945,NaN
2014-04-29T00:01:00Z,339.4940270659,NaN
2014-04-29T00:01:00Z,339.999484713,NaN
2014-04-29T00:01:00Z,341.2874637767,NaN
2014-04-29T00:01:00Z,341.334972661,NaN
2014-04-29T00:01:00Z,341.3552602296,NaN
2014-04-29T00:01:00Z,341.3068494155,NaN
2014-04-29T00:01:00Z,342.3774434466,NaN
2014-04-29T05:57:00Z,334.0161611399,NaN
2014-04-29T05:58:00Z,333.8703306159,NaN
2014-04-29T05:58:00Z,333.9136127901,NaN
2014-04-29T05:58:00Z,333.875588173,NaN
2014-04-29T05:58:00Z,333.8484821584,NaN
2014-04-29T05:58:00Z,333.8479775981,NaN
2014-04-29T05:58:00Z,333.9506699405,NaN
2014-04-29T05:58:00Z,333.7901266511,NaN
2014-04-29T05:58:00Z,333.8984381723,NaN
2014-04-29T05:58:00Z,334.0810467234,NaN
2014-04-29T05:58:00Z,334.2411087618,NaN
2014-04-29T05:58:00Z,334.4193135473,NaN
2014-04-29T05:58:00Z,334.5339930854,NaN
2014-04-29T05:58:00Z,335.0101416423,NaN
2014-04-29T05:58:00Z,335.5472490499,NaN
2014-04-29T05:58:00Z,335.8635149862,NaN
2014-04-29T05:58:00Z,336.413774814,NaN
2014-04-29T05:59:00Z,337.6420592252,NaN
2014-04-29T05:59:00Z,338.6487263025,NaN
2014-04-29T05:59:00Z,339.0798070812,NaN
2014-04-29T05:59:00Z,338.9001277757,NaN
2014-04-29T05:59:00Z,339.1335393332,NaN
2014-04-29T05:59:00Z,339.992599715,NaN
2014-04-29T05:59:00Z,340.824703101,NaN
2014-04-29T05:59:00Z,340.7563847239,NaN
2014-04-29T11:56:00Z,314.4464978311,NaN
2014-04-29T11:57:00Z,313.8536427178,NaN
2014-04-29T11:57:00Z,313.683495589,NaN
2014-04-29T11:57:00Z,313.5003975057,NaN
2014-04-29T11:57:00Z,313.65233424,NaN
2014-04-29T11:57:00Z,314.0525307887,NaN
2014-04-29T11:57:00Z,314.5021802846,NaN
2014-04-29T11:57:00Z,315.1926911373,NaN
2014-04-29T11:57:00Z,315.7813887235,NaN
2014-04-29T11:57:00Z,316.2939623824,NaN
2014-04-29T11:57:00Z,316.695860814,NaN
2014-04-29T11:58:00Z,317.0041331451,NaN
2014-04-29T11:58:00Z,317.4726887827,NaN
2014-04-29T11:58:00Z,318.1126116442,NaN
2014-04-29T11:58:00Z,318.6250883819,NaN
2014-04-29T11:58:00Z,319.3351167003,NaN
2014-04-29T11:58:00Z,319.9621009729,NaN
2014-04-29T11:58:00Z,320.9733384848,NaN
2014-04-29T11:58:00Z,321.5747097952,NaN
2014-04-29T11:58:00Z,322.6573878881,NaN
2014-04-29T11:58:00Z,323.6683691389,NaN
2014-04-29T11:58:00Z,324.442350019,NaN
2014-04-29T11:58:00Z,326.035905171,NaN
2014-04-29T18:00:00Z,316.9449404613,NaN
2014-04-29T18:01:00Z,316.6761839065,NaN
2014-04-29T18:01:00Z,316.6034756913,NaN
2014-04-29T18:01:00Z,316.4371366282,NaN
2014-04-29T18:01:00Z,316.4610421913,NaN
2014-04-29T18:01:00Z,316.8014511689,NaN
2014-04-29T18:02:00Z,317.2287601294,NaN
2014-04-29T18:02:00Z,317.9461920234,NaN
2014-04-29T18:02:00Z,318.2879952832,NaN
2014-04-29T18:02:00Z,318.5848447604,NaN
2014-04-29T18:02:00Z,318.846852565,NaN
2014-04-29T18:02:00Z,319.559566442,NaN
2014-04-29T18:02:00Z,320.0558068959,NaN
2014-04-29T18:02:00Z,320.4380745015,NaN
2014-04-29T18:02:00Z,320.4997167588,NaN
2014-04-29T18:02:00Z,320.1475439566,NaN
2014-04-29T18:02:00Z,321.4659070368,NaN
2014-04-29T18:02:00Z,322.3905980926,NaN
2014-04-29T18:02:00Z,324.0748995893,NaN
2014-04-29T18:02:00Z,325.0146262744,NaN
2014-04-29T18:02:00Z,325.5277819555,NaN
2014-04-29T18:02:00Z,326.8466379348,NaN
2014-04-29T18:03:00Z,328.8029868167,NaN
2014-04-29T18:03:00Z,330.5413345228,NaN
2014-04-29T18:03:00Z,333.1495201207,NaN
2014-04-29T23:57:00Z,309.2004198509,NaN
2014-04-29T23:58:00Z,309.1097490278,NaN
2014-04-29T23:58:00Z,309.0813081275,NaN
2014-04-29T23:58:00Z,309.0885554646,NaN
2014-04-29T23:58:00Z,309.0096418475,NaN
2014-04-29T23:58:00Z,309.1023389587,NaN
2014-04-29T23:58:00Z,309.009753803,NaN
2014-04-29T23:58:00Z,309.2024939291,NaN
2014-04-29T23:59:00Z,308.9821391277,NaN
2014-04-29T23:59:00Z,309.2305163032,NaN
2014-04-29T23:59:00Z,309.1291238111,NaN
2014-04-29T23:59:00Z,308.740634697,NaN
2014-04-29T23:59:00Z,309.5156688625,NaN
2014-04-29T23:59:00Z,309.9973866393,NaN
2014-04-29T23:59:00Z,309.8928388537,NaN
2014-04-29T23:59:00Z,311.1842820828,NaN
2014-04-29T23:59:00Z,311.8785059611,NaN
2014-04-29T23:59:00Z,311.9392554412,NaN
2014-04-29T23:59:00Z,312.3806198776,NaN
2014-04-29T23:59:00Z,313.5351184598,NaN
2014-04-29T23:59:00Z,316.134159499,NaN
2014-04-29T23:59:00Z,316.4281837346,NaN
2014-04-29T23:59:00Z,316.9379487817,NaN
2014-04-29T23:59:00Z,320.0215310843,NaN
2014-04-30T05:57:00Z,308.0471811979,NaN
2014-04-30T05:58:00Z,308.1261599894,NaN
2014-04-30T05:58:00Z,308.255832924,NaN
2014-04-30T05:58:00Z,308.265266615,NaN
2014-04-30T05:58:00Z,308.2184472498,NaN
2014-04-30T05:58:00Z,308.38596784,NaN
2014-04-30T05:58:00Z,308.5528370526,NaN
2014-04-30T05:59:00Z,308.678017979,NaN
2014-04-30T05:59:00Z,308.7571911412,NaN
2014-04-30T05:59:00Z,308.9776781844,NaN
2014-04-30T05:59:00Z,309.5528545527,NaN
2014-04-30T05:59:00Z,310.0317499312,NaN
2014-04-30T05:59:00Z,310.5085234164,NaN
2014-04-30T05:59:00Z,311.3068161615,NaN
2014-04-30T05:59:00Z,312.4767468173,NaN
2014-04-30T05:59:00Z,313.2123483533,NaN
2014-04-30T05:59:00Z,313.8477329917,NaN
2014-04-30T05:59:00Z,314.4263399681,NaN
2014-04-30T05:59:00Z,315.2240773468,NaN
2014-04-30T05:59:00Z,315.9701899537,NaN
2014-04-30T05:59:00Z,317.1298520991,NaN
2014-04-30T05:59:00Z,318.46612328,NaN
2014-04-30T05:59:00Z,318.9045634287,NaN
2014-04-30T06:00:00Z,319.2725463711,NaN
2014-04-30T06:00:00Z,318.6126822628,NaN
2014-04-30T06:00:00Z,321.7118025064,NaN
2014-04-30T06:00:00Z,323.0518524162,NaN
2014-04-30T11:57:00Z,321.7269791167,NaN
2014-04-30T11:58:00Z,321.5885598195,NaN
2014-04-30T11:58:00Z,321.7110123726,NaN
2014-04-30T11:58:00Z,321.6764525314,NaN
2014-04-30T11:58:00Z,321.6995052344,NaN
2014-04-30T11:58:00Z,321.8234980695,NaN
2014-04-30T11:58:00Z,322.082985721,NaN
2014-04-30T11:59:00Z,322.3129979234,NaN
2014-04-30T11:59:00Z,322.4838912586,NaN
2014-04-30T11:59:00Z,322.6194859764,NaN
2014-04-30T11:59:00Z,322.7103134922,NaN
2014-04-30T11:59:00Z,323.1222388712,NaN
2014-04-30T11:59:00Z,323.1116589063,NaN
2014-04-30T11:59:00Z,323.1900480854,NaN
2014-04-30T11:59:00Z,323.2078046728,NaN
2014-04-30T11:59:00Z,323.2140661537,NaN
2014-04-30T11:59:00Z,323.2626220415,NaN
2014-04-30T11:59:00Z,323.708409947,NaN
2014-04-30T11:59:00Z,322.153160166,NaN
2014-04-30T11:59:00Z,323.3492227,NaN
2014-04-30T11:59:00Z,323.4137057097,NaN
2014-04-30T11:59:00Z,323.966109796,NaN
2014-04-30T12:00:00Z,324.9361561744,NaN
2014-04-30T12:00:00Z,325.2976258564,NaN
2014-04-30T17:56:00Z,328.8235892254,NaN
2014-04-30T17:56:00Z,328.8650345162,NaN
2014-04-30T17:57:00Z,328.9674668028,NaN
2014-04-30T17:57:00Z,328.9657858648,NaN
2014-04-30T17:57:00Z,328.7449471381,NaN
2014-04-30T17:57:00Z,329.0436296169,NaN
2014-04-30T17:57:00Z,329.1594590884,NaN
2014-04-30T17:57:00Z,329.2184626235,NaN
2014-04-30T17:57:00Z,328.8509672436,NaN
2014-04-30T17:57:00Z,328.4475295079,NaN
2014-04-30T17:57:00Z,327.8217731734,NaN
2014-04-30T17:57:00Z,327.5160413042,NaN
2014-04-30T17:57:00Z,327.8536427374,NaN
2014-04-30T17:57:00Z,327.3694097288,NaN
2014-04-30T17:57:00Z,327.0995978961,NaN
2014-04-30T17:57:00Z,326.5644713965,NaN
2014-04-30T17:57:00Z,326.192384155,NaN
2014-04-30T17:57:00Z,326.2187778796,NaN
2014-04-30T17:58:00Z,325.886331171,NaN
2014-04-30T17:58:00Z,325.3807999862,NaN
2014-04-30T17:58:00Z,324.8124860264,NaN
2014-04-30T17:58:00Z,324.1901422571,NaN
2014-04-30T17:58:00Z,323.6198072752,NaN
2014-04-30T17:58:00Z,322.4765903981,NaN
2014-04-30T17:58:00Z,322.6113451526,NaN
2014-04-30T23:56:00Z,327.7702602625,NaN
2014-04-30T23:57:00Z,327.8242688312,NaN
2014-04-30T23:57:00Z,327.8565372764,NaN
2014-04-30T23:57:00Z,327.9397973302,NaN
2014-04-30T23:57:00Z,328.1033497328,NaN
2014-04-30T23:57:00Z,327.9036554024,NaN
2014-04-30T23:57:00Z,327.9775715512,NaN
2014-04-30T23:57:00Z,327.9580976054,NaN
2014-04-30T23:57:00Z,327.8426613941,NaN
2014-04-30T23:57:00Z,328.0745749848,NaN
2014-04-30T23:57:00Z,328.0301131211,NaN
2014-04-30T23:57:00Z,327.8964031981,NaN
2014-04-30T23:57:00Z,328.0152172308,NaN
2014-04-30T23:57:00Z,327.8512581018,NaN
2014-04-30T23:57:00Z,327.6649953864,NaN
2014-04-30T23:58:00Z,327.301122159,NaN
2014-04-30T23:58:00Z,325.6231837185,NaN
2014-04-30T23:58:00Z,326.0233313912,NaN
2014-04-30T23:58:00Z,326.2868861038,NaN
2014-04-30T23:58:00Z,326.0683432534,NaN
2014-04-30T23:58:00Z,326.803321011,NaN
2014-04-30T23:58:00Z,327.0162168652,NaN
2014-04-30T23:58:00Z,326.1622779055,NaN
2014-05-01T05:56:00Z,325.9831867647,NaN
2014-05-01T05:57:00Z,325.9482204425,NaN
2014-05-01T05:57:00Z,325.9309816798,NaN
2014-05-01T05:57:00Z,325.8409190358,NaN
2014-05-01T05:57:00Z,325.9821822082,NaN
2014-05-01T05:57:00Z,325.9550140414,NaN
2014-05-01T05:57:00Z,325.992029157,NaN
2014-05-01T05:57:00Z,325.9235195155,NaN
2014-05-01T05:57:00Z,325.9231507299,NaN
2014-05-01T05:57:00Z,326.1052475482,NaN
2014-05-01T05:57:00Z,326.2527139676,NaN
2014-05-01T05:57:00Z,326.4264210247,NaN
2014-05-01T05:57:00Z,326.5590250969,NaN
2014-05-01T05:57:00Z,326.7299445887,NaN
2014-05-01T05:57:00Z,326.6544341071,NaN
2014-05-01T05:57:00Z,326.2325781093,NaN
2014-05-01T05:58:00Z,325.6485785906,NaN
2014-05-01T05:58:00Z,325.405908101,NaN
2014-05-01T05:58:00Z,325.5994789257,NaN
2014-05-01T05:58:00Z,325.6654609119,NaN
2014-05-01T05:58:00Z,323.1145441566,NaN
2014-05-01T05:58:00Z,323.9214597532,NaN
2014-05-01T05:58:00Z,322.7703371798,NaN
2014-05-01T05:58:00Z,323.889454748,NaN
2014-05-01T05:58:00Z,325.3307038831,NaN
2014-05-01T11:56:00Z,330.5232055969,NaN
2014-05-01T11:57:00Z,330.5756336883,NaN
2014-05-01T11:57:00Z,330.587179871,NaN
2014-05-01T11:57:00Z,330.5813187652,NaN
2014-05-01T11:57:00Z,330.7086467285,NaN
2014-05-01T11:57:00Z,330.7435324632,NaN
2014-05-01T11:57:00Z,330.8362877896,NaN
2014-05-01T11:57:00Z,331.0591064159,NaN
2014-05-01T11:57:00Z,330.8197327616,NaN
2014-05-01T11:57:00Z,331.0343088304,NaN
2014-05-01T11:57:00Z,331.1163432093,NaN
2014-05-01T11:57:00Z,331.294180313,NaN
2014-05-01T11:57:00Z,331.4403933022,NaN
2014-05-01T11:57:00Z,331.72035566,NaN
2014-05-01T11:57:00Z,331.251954261,NaN
2014-05-01T11:57:00Z,330.838886936,NaN
2014-05-01T11:57:00Z,330.4929084192,NaN
2014-05-01T11:58:00Z,329.8666205162,NaN
2014-05-01T11:58:00Z,329.8982786369,NaN
2014-05-01T11:58:00Z,329.3389109252,NaN
2014-05-01T11:58:00Z,326.4858840433,NaN
2014-05-01T11:58:00Z,326.1170647259,NaN
2014-05-01T11:58:00Z,325.891425442,NaN
2014-05-01T11:58:00Z,325.389319731,NaN
2014-05-01T17:56:00Z,326.8137667335,NaN
2014-05-01T17:56:00Z,326.9245957099,NaN
2014-05-01T17:57:00Z,326.8573140116,NaN
2014-05-01T17:57:00Z,326.8982735768,NaN
2014-05-01T17:57:00Z,326.9559843818,NaN
2014-05-01T17:57:00Z,326.7391573779,NaN
2014-05-01T17:57:00Z,326.3582591779,NaN
2014-05-01T17:57:00Z,326.0507196649,NaN
2014-05-01T17:57:00Z,326.0936422083,NaN
2014-05-01T17:57:00Z,326.1125824856,NaN
2014-05-01T17:57:00Z,325.7092112332,NaN
2014-05-01T17:57:00Z,325.6986247328,NaN
2014-05-01T17:57:00Z,324.2315447419,NaN
2014-05-01T17:57:00Z,324.6290060309,NaN
2014-05-01T17:57:00Z,324.4130271739,NaN
2014-05-01T17:57:00Z,324.2712977369,NaN
2014-05-01T17:58:00Z,325.0189017093,NaN
2014-05-01T17:58:00Z,325.6783278096,NaN
2014-05-01T17:58:00Z,326.4265413454,NaN
2014-05-01T17:58:00Z,327.3819396749,NaN
2014-05-01T17:58:00Z,328.1231644088,NaN
2014-05-01T17:58:00Z,328.8081540916,NaN
2014-05-01T17:58:00Z,329.8234834113,NaN
2014-05-01T23:56:00Z,318.0158255758,NaN
2014-05-01T23:57:00Z,317.9460698841,NaN
2014-05-01T23:57:00Z,318.0587353506,NaN
2014-05-01T23:57:00Z,318.029764991,NaN
2014-05-01T23:57:00Z,318.1446085491,NaN
2014-05-01T23:57:00Z,318.3399619588,NaN
2014-05-01T23:57:00Z,318.5910836241,NaN
2014-05-01T23:57:00Z,318.8076650107,NaN
2014-05-01T23:57:00Z,318.8877409905,NaN
2014-05-01T23:57:00Z,319.0674692846,NaN
2014-05-01T23:57:00Z,319.2442213339,NaN
2014-05-01T23:57:00Z,319.4218321149,NaN
2014-05-01T23:57:00Z,319.4541328311,NaN
2014-05-01T23:57:00Z,319.5906542558,NaN
2014-05-01T23:57:00Z,319.8462335638,NaN
2014-05-01T23:57:00Z,319.6902081619,NaN
2014-05-01T23:57:00Z,319.6507861497,NaN
2014-05-01T23:58:00Z,319.4337713895,NaN
2014-05-01T23:58:00Z,319.1411437571,NaN
2014-05-01T23:58:00Z,318.7966272172,NaN
2014-05-01T23:58:00Z,319.0197519751,NaN
2014-05-01T23:58:00Z,318.5976155236,NaN
2014-05-01T23:58:00Z,318.2511939228,NaN
2014-05-01T23:58:00Z,318.7884204683,NaN
2014-05-01T23:58:00Z,317.9387140195,NaN
2014-05-02T05:56:00Z,326.8488178044,NaN
2014-05-02T05:57:00Z,326.8772947405,NaN
2014-05-02T05:57:00Z,326.8381448248,NaN
2014-05-02T05:57:00Z,326.9392523,NaN
2014-05-02T05:57:00Z,326.8018133458,NaN
2014-05-02T05:57:00Z,326.8972137266,NaN
2014-05-02T05:57:00Z,326.7617638435,NaN
2014-05-02T05:57:00Z,326.6468983796,NaN
2014-05-02T05:57:00Z,326.8858586642,NaN
2014-05-02T05:57:00Z,326.6253994697,NaN
2014-05-02T05:57:00Z,326.4858929813,NaN
2014-05-02T05:57:00Z,326.5873521985,NaN
2014-05-02T05:57:00Z,326.618110859,NaN
2014-05-02T05:57:00Z,326.8147524784,NaN
2014-05-02T05:57:00Z,327.2849893562,NaN
2014-05-02T05:57:00Z,327.6958277475,NaN
2014-05-02T05:57:00Z,327.847468622,NaN
2014-05-02T05:58:00Z,328.072953739,NaN
2014-05-02T05:58:00Z,328.2747969428,NaN
2014-05-02T05:58:00Z,328.297416513,NaN
2014-05-02T05:58:00Z,325.2030718869,NaN
2014-05-02T05:58:00Z,327.625286508,NaN
2014-05-02T05:58:00Z,329.5047527654,NaN
2014-05-02T05:58:00Z,328.1648030021,NaN
2014-05-02T05:58:00Z,329.1877503319,NaN
2014-05-02T11:58:00Z,312.6930406333,NaN
2014-05-02T11:59:00Z,311.7827689373,NaN
2014-05-02T11:59:00Z,311.9661327342,NaN
2014-05-02T11:59:00Z,312.350235595,NaN
2014-05-02T12:00:00Z,312.6569919631,NaN
2014-05-02T12:00:00Z,312.7123942116,NaN
2014-05-02T12:00:00Z,312.563354555,NaN
2014-05-02T12:00:00Z,312.4997425873,NaN
2014-05-02T12:00:00Z,312.7741790431,NaN
2014-05-02T12:00:00Z,312.9833665709,NaN
2014-05-02T12:00:00Z,313.1724271567,NaN
2014-05-02T12:00:00Z,312.7066980238,NaN
2014-05-02T12:00:00Z,311.9601314252,NaN
2014-05-02T12:00:00Z,312.2098704646,NaN
2014-05-02T12:00:00Z,311.0422717056,NaN
2014-05-02T12:00:00Z,311.3017653456,NaN
2014-05-02T12:00:00Z,314.0859417607,NaN
2014-05-02T12:00:00Z,315.9304520243,NaN
2014-05-02T12:00:00Z,318.5343961482,NaN
2014-05-02T12:00:00Z,321.7326133804,NaN
2014-05-02T12:00:00Z,323.0577020791,NaN
2014-05-02T12:01:00Z,323.7930870892,NaN
2014-05-02T12:01:00Z,324.5309707332,NaN
2014-05-02T12:01:00Z,325.5133383513,NaN
2014-05-02T12:01:00Z,327.0873912609,NaN
2014-05-02T12:01:00Z,328.6272084591,NaN
2014-05-02T17:58:00Z,313.0100089651,NaN
2014-05-02T17:59:00Z,312.9337511695,NaN
2014-05-02T17:59:00Z,313.0112903674,NaN
2014-05-02T17:59:00Z,313.0243165523,NaN
2014-05-02T18:00:00Z,313.0139432513,NaN
2014-05-02T18:00:00Z,312.9910956742,NaN
2014-05-02T18:00:00Z,312.9222312346,NaN
2014-05-02T18:00:00Z,312.9572778741,NaN
2014-05-02T18:00:00Z,312.6979855394,NaN
2014-05-02T18:00:00Z,312.4786024909,NaN
2014-05-02T18:00:00Z,312.2428974656,NaN
2014-05-02T18:00:00Z,311.0974322638,NaN
2014-05-02T18:00:00Z,309.5506547814,NaN
2014-05-02T18:00:00Z,308.4386621646,NaN
2014-05-02T18:00:00Z,307.963215295,NaN
2014-05-02T18:00:00Z,308.6264650887,NaN
2014-05-02T18:00:00Z,311.3054614684,NaN
2014-05-02T18:00:00Z,313.5723550916,NaN
2014-05-02T18:01:00Z,316.7957325524,NaN
2014-05-02T18:01:00Z,318.4917353854,NaN
2014-05-02T18:01:00Z,320.9867246008,NaN
2014-05-02T18:01:00Z,323.3755810977,NaN
2014-05-02T18:01:00Z,325.6420507276,NaN
2014-05-02T23:58:00Z,317.0393253111,NaN
2014-05-02T23:59:00Z,316.8746935009,NaN
2014-05-03T00:00:00Z,316.8542377431,NaN
2014-05-03T00:00:00Z,317.0532261815,NaN
2014-05-03T00:00:00Z,317.3000264448,NaN
2014-05-03T00:00:00Z,316.9912924804,NaN
2014-05-03T00:00:00Z,316.6838909653,NaN
2014-05-03T00:00:00Z,316.7357770285,NaN
2014-05-03T00:00:00Z,316.9076722694,NaN
2014-05-03T00:00:00Z,317.0046225684,NaN
2014-05-03T00:00:00Z,316.4830501274,NaN
2014-05-03T00:00:00Z,316.2020264012,NaN
2014-05-03T00:00:00Z,316.9992070109,NaN
2014-05-03T00:00:00Z,316.9238892338,NaN
2014-05-03T00:00:00Z,315.0650144034,NaN
2014-05-03T00:00:00Z,314.6447142933,NaN
2014-05-03T00:00:00Z,316.0702451886,NaN
2014-05-03T00:00:00Z,317.459211111,NaN
2014-05-03T00:01:00Z,318.913746584,NaN
2014-05-03T00:01:00Z,319.3404414493,NaN
2014-05-03T00:01:00Z,321.357933171,NaN
2014-05-03T00:01:00Z,322.3062916614,NaN
2014-05-03T00:01:00Z,323.9273461992,NaN
2014-05-03T00:01:00Z,326.4136878197,NaN
2014-05-03T05:58:00Z,334.8660147819,NaN
2014-05-03T05:59:00Z,334.4367009718,NaN
2014-05-03T05:59:00Z,334.3019220708,NaN
2014-05-03T06:00:00Z,334.2450590504,NaN
2014-05-03T06:00:00Z,334.1662925602,NaN
2014-05-03T06:00:00Z,333.1805205338,NaN
2014-05-03T06:00:00Z,332.7404602554,NaN
2014-05-03T06:00:00Z,333.0687209615,NaN
2014-05-03T06:00:00Z,333.3041605238,NaN
2014-05-03T06:00:00Z,333.1832555863,NaN
2014-05-03T06:00:00Z,333.3181531011,NaN
2014-05-03T06:00:00Z,333.564739658,NaN
2014-05-03T06:00:00Z,333.2095622289,NaN
2014-05-03T06:00:00Z,333.0417956364,NaN
2014-05-03T06:00:00Z,333.8036876349,NaN
2014-05-03T06:00:00Z,334.0106044521,NaN
2014-05-03T06:00:00Z,334.489041262,NaN
2014-05-03T06:00:00Z,335.6294268688,NaN
2014-05-03T06:00:00Z,336.4338293331,NaN
2014-05-03T06:00:00Z,336.8223294537,NaN
2014-05-03T06:00:00Z,336.8620436865,NaN
2014-05-03T06:01:00Z,336.7118829832,NaN
2014-05-03T06:01:00Z,337.2553260952,NaN
2014-05-03T06:01:00Z,337.7975677802,NaN
2014-05-03T06:01:00Z,338.3397169081,NaN
